year quarter area Species.no Age LengthGroup Length proportion proportion.adjusted Nbar
1995 3 1 18 9 12 42 0.14009 0.14009 132.546
1995 3 1 18 9 13 56 0.31432 0.31432 132.546
1995 3 1 18 9 14 64 0.23877 0.23877 132.546
1995 3 1 18 10 13 58 0.53249 0.53249 44.835
1995 3 1 18 10 14 62 0.23376 0.23376 44.835
1995 3 1 18 10 15 70 0.23376 0.23376 44.835
1995 3 1 21 0 3 8 0.00998 0.00998 2.54688e+07
1995 3 1 21 0 4 9 0.09965 0.09965 2.54688e+07
1995 3 1 21 0 5 11 0.40492 0.40492 2.54688e+07
1995 3 1 21 0 6 13 0.46719 0.46719 2.54688e+07
1995 3 1 21 0 7 16 0.01826 0.01826 2.54688e+07
1995 3 1 21 1 5 11 0.01 0.01 6.05097e+06
1995 3 1 21 1 6 14 0.0424 0.0424 6.05097e+06
1995 3 1 21 1 7 18 0.67734 0.67734 6.05097e+06
1995 3 1 21 1 8 22 0.27027 0.27027 6.05097e+06
1995 3 1 21 2 7 18 0.02668 0.02668 3.43165e+06
1995 3 1 21 2 8 23 0.53904 0.53904 3.43165e+06
1995 3 1 21 2 9 26 0.43428 0.43428 3.43165e+06
1995 3 1 21 3 8 24 0.13598 0.13598 1.45133e+06
1995 3 1 21 3 9 27 0.8217 0.8217 1.45133e+06
1995 3 1 21 3 10 31 0.04232 0.04232 1.45133e+06
1995 3 1 21 4 8 24 0.07615 0.07615 420196
1995 3 1 21 4 9 28 0.77104 0.77104 420196
1995 3 1 21 4 10 31 0.15282 0.15282 420196
1995 3 1 21 5 8 24 0.04173 0.04173 201992
1995 3 1 21 5 9 28 0.60678 0.60678 201992
1995 3 1 21 5 10 31 0.35149 0.35149 201992
1995 3 1 21 6 8 24 0.00323 0.00323 113640
1995 3 1 21 6 9 28 0.56113 0.56113 113640
1995 3 1 21 6 10 31 0.43563 0.43563 113640
1995 3 1 21 7 8 23 0.00132 0.00132 81062.9
1995 3 1 21 7 9 27 0.50331 0.50331 81062.9
1995 3 1 21 7 10 31 0.49537 0.49537 81062.9
1995 3 1 21 8 8 22 0.01005 0.01005 158724
1995 3 1 21 8 9 28 0.13497 0.13497 158724
1995 3 1 21 8 10 32 0.85498 0.85498 158724
1995 3 1 22 0 1 5 0.03179 0.03179 2.37456e+08
1995 3 1 22 0 2 6 0.09136 0.09136 2.37456e+08
1995 3 1 22 0 3 7 0.15443 0.15443 2.37456e+08
1995 3 1 22 0 4 9 0.32253 0.32253 2.37456e+08
1995 3 1 22 0 5 10 0.26962 0.26962 2.37456e+08
1995 3 1 22 0 6 13 0.13025 0.13025 2.37456e+08
1995 3 1 22 1 5 11 0.12675 0.12675 6.41973e+07
1995 3 1 22 1 6 14 0.65658 0.65658 6.41973e+07
1995 3 1 22 1 7 16 0.21667 0.21667 6.41973e+07
1995 3 1 22 2 5 12 0.04078 0.04078 7.98954e+06
1995 3 1 22 2 6 13 0.20843 0.20843 7.98954e+06
1995 3 1 22 2 7 17 0.73093 0.73093 7.98954e+06
1995 3 1 22 2 8 21 0.01986 0.01986 7.98954e+06
1995 3 1 22 3 6 14 0.02988 0.02988 2.03666e+06
1995 3 1 22 3 7 17 0.94087 0.94087 2.03666e+06
1995 3 1 22 3 8 21 0.02925 0.02925 2.03666e+06
1995 3 1 22 4 7 19 0.79077 0.79077 1.41567e+06
1995 3 1 22 4 8 21 0.20923 0.20923 1.41567e+06
1995 3 1 23 0 1 5 0.08687 0.08687 9.23181e+07
1995 3 1 23 0 2 6 0.14795 0.14795 9.23181e+07
1995 3 1 23 0 3 7 0.18339 0.18339 9.23181e+07
1995 3 1 23 0 4 8 0.34899 0.34899 9.23181e+07
1995 3 1 23 0 5 10 0.21498 0.21498 9.23181e+07
1995 3 1 23 0 6 12 0.01783 0.01783 9.23181e+07
1995 3 1 23 1 3 8 0.00997 0.00997 1.09273e+08
1995 3 1 23 1 4 9 0.10638 0.10638 1.09273e+08
1995 3 1 23 1 5 11 0.25554 0.25554 1.09273e+08
1995 3 1 23 1 6 14 0.51046 0.51046 1.09273e+08
1995 3 1 23 1 7 16 0.11763 0.11763 1.09273e+08
1995 3 1 23 2 5 11 0.02297 0.02297 2.09226e+07
1995 3 1 23 2 6 14 0.46828 0.46828 2.09226e+07
1995 3 1 23 2 7 16 0.50874 0.50874 2.09226e+07
1995 3 1 23 3 5 12 0.01593 0.01593 1.79267e+06
1995 3 1 23 3 6 14 0.27468 0.27468 1.79267e+06
1995 3 1 23 3 7 17 0.68023 0.68023 1.79267e+06
1995 3 1 23 3 8 21 0.02916 0.02916 1.79267e+06
1995 3 1 23 4 5 12 0.00516 0.00516 2.52074e+06
1995 3 1 23 4 6 14 0.09729 0.09729 2.52074e+06
1995 3 1 23 4 7 18 0.85236 0.85236 2.52074e+06
1995 3 1 23 4 8 21 0.04518 0.04518 2.52074e+06
1995 3 1 24 0 1 6 0.01999 0.01999 7.41364e+07
1995 3 1 24 0 2 6 0.12883 0.12883 7.41364e+07
1995 3 1 24 0 3 8 0.37242 0.37242 7.41364e+07
1995 3 1 24 0 4 9 0.41029 0.41029 7.41364e+07
1995 3 1 24 0 5 11 0.068 0.068 7.41364e+07
1995 3 1 24 0 6 13 0.00047 0.00047 7.41364e+07
1995 3 1 24 1 4 9 0.00972 0.00972 2.54603e+07
1995 3 1 24 1 5 11 0.01944 0.01944 2.54603e+07
1995 3 1 24 1 6 14 0.45769 0.45769 2.54603e+07
1995 3 1 24 1 7 16 0.5128 0.5128 2.54603e+07
1995 3 1 24 1 8 21 0.00034 0.00034 2.54603e+07
1995 3 1 24 2 6 14 0.01472 0.01472 939418
1995 3 1 24 2 7 17 0.96545 0.96545 939418
1995 3 1 24 2 8 21 0.01983 0.01983 939418
1995 3 1 24 3 6 14 0.00193 0.00193 34242.9
1995 3 1 24 3 7 18 0.81442 0.81442 34242.9
1995 3 1 24 3 8 21 0.18364 0.18364 34242.9
1995 3 1 25 0 1 6 0.07998 0.07998 3.07834e+07
1995 3 1 25 0 2 7 0.22718 0.22718 3.07834e+07
1995 3 1 25 0 3 8 0.52989 0.52989 3.07834e+07
1995 3 1 25 0 4 8 0.16295 0.16295 3.07834e+07
1995 3 1 25 1 3 8 0.00991 0.00991 4.84024e+07
1995 3 1 25 1 4 10 0.12087 0.12087 4.84024e+07
1995 3 1 25 1 5 11 0.70904 0.70904 4.84024e+07
1995 3 1 25 1 6 12 0.16018 0.16018 4.84024e+07
1995 3 1 25 2 4 10 0.00527 0.00527 1.50597e+07
1995 3 1 25 2 5 11 0.27454 0.27454 1.50597e+07
1995 3 1 25 2 6 13 0.72019 0.72019 1.50597e+07
1995 3 1 25 3 4 10 0.00256 0.00256 1.12672e+06
1995 3 1 25 3 5 12 0.16361 0.16361 1.12672e+06
1995 3 1 25 3 6 13 0.81577 0.81577 1.12672e+06
1995 3 1 25 3 7 15 0.01806 0.01806 1.12672e+06
1995 4 1 16 0 2 6 0.00993 0.00993 538535
1995 4 1 16 0 3 8 0.01985 0.01985 538535
1995 4 1 16 0 4 9 0.08388 0.08388 538535
1995 4 1 16 0 5 11 0.16696 0.16696 538535
1995 4 1 16 0 6 14 0.30986 0.30986 538535
1995 4 1 16 0 7 17 0.39157 0.39157 538535
1995 4 1 16 0 8 20 0.01796 0.01796 538535
1995 4 1 16 1 7 18 0.01003 0.01003 132795
1995 4 1 16 1 8 23 0.13656 0.13656 132795
1995 4 1 16 1 9 28 0.35928 0.35928 132795
1995 4 1 16 1 10 32 0.29793 0.29793 132795
1995 4 1 16 1 11 37 0.12446 0.12446 132795
1995 4 1 16 1 12 43 0.07174 0.07174 132795
1995 4 1 16 2 8 23 0.00943 0.00943 55046.9
1995 4 1 16 2 9 28 0.03 0.03 55046.9
1995 4 1 16 2 10 33 0.07566 0.07566 55046.9
1995 4 1 16 2 11 38 0.18764 0.18764 55046.9
1995 4 1 16 2 12 45 0.44363 0.44363 55046.9
1995 4 1 16 2 13 54 0.19627 0.19627 55046.9
1995 4 1 16 2 14 63 0.05736 0.05736 55046.9
1995 4 1 16 3 9 27 0.01298 0.01298 8467.67
1995 4 1 16 3 10 32 0.01468 0.01468 8467.67
1995 4 1 16 3 11 38 0.02087 0.02087 8467.67
1995 4 1 16 3 12 45 0.11924 0.11924 8467.67
1995 4 1 16 3 13 56 0.27173 0.27173 8467.67
1995 4 1 16 3 14 65 0.34575 0.34575 8467.67
1995 4 1 16 3 15 74 0.17165 0.17165 8467.67
1995 4 1 16 3 16 84 0.04311 0.04311 8467.67
1995 4 1 16 4 12 44 0.00836 0.00836 4506.92
1995 4 1 16 4 13 56 0.04627 0.04627 4506.92
1995 4 1 16 4 14 66 0.17238 0.17238 4506.92
1995 4 1 16 4 15 75 0.42992 0.42992 4506.92
1995 4 1 16 4 16 87 0.34307 0.34307 4506.92
1995 4 1 16 5 13 55 0.0257 0.0257 791.758
1995 4 1 16 5 14 61 0.0175 0.0175 791.758
1995 4 1 16 5 15 76 0.19197 0.19197 791.758
1995 4 1 16 5 16 89 0.60582 0.60582 791.758
1995 4 1 16 5 17 103 0.159 0.159 791.758
1995 4 1 16 6 13 56 0.0172 0.0172 256.388
1995 4 1 16 6 14 68 0.01595 0.01595 256.388
1995 4 1 16 6 15 75 0.05971 0.05971 256.388
1995 4 1 16 6 16 90 0.53475 0.53475 256.388
1995 4 1 16 6 17 108 0.37239 0.37239 256.388
1995 4 1 16 7 16 89 0.42598 0.42598 183.763
1995 4 1 16 7 17 107 0.57402 0.57402 183.763
1995 4 1 16 8 16 95 0.35237 0.35237 46.3624
1995 4 1 16 8 17 107 0.63418 0.63418 46.3624
1995 4 1 16 8 18 122 0.01345 0.01345 46.3624
1995 4 1 16 9 16 94 0.64475 0.64475 22.1881
1995 4 1 16 9 17 112 0.35525 0.35525 22.1881
1995 4 1 16 10 17 116 0.78431 0.78431 19.5232
1995 4 1 16 10 18 125 0.21569 0.21569 19.5232
1995 4 1 17 0 2 6 0.00981 0.00981 4.93976e+06
1995 4 1 17 0 3 8 0.01962 0.01962 4.93976e+06
1995 4 1 17 0 4 9 0.05049 0.05049 4.93976e+06
1995 4 1 17 0 5 11 0.15256 0.15256 4.93976e+06
1995 4 1 17 0 6 14 0.31001 0.31001 4.93976e+06
1995 4 1 17 0 7 17 0.42712 0.42712 4.93976e+06
1995 4 1 17 0 8 20 0.0304 0.0304 4.93976e+06
1995 4 1 17 1 6 13 0.01996 0.01996 1.13759e+06
1995 4 1 17 1 7 18 0.1143 0.1143 1.13759e+06
1995 4 1 17 1 8 23 0.70266 0.70266 1.13759e+06
1995 4 1 17 1 9 26 0.16308 0.16308 1.13759e+06
1995 4 1 17 2 7 18 0.00133 0.00133 474942
1995 4 1 17 2 8 23 0.34237 0.34237 474942
1995 4 1 17 2 9 27 0.56128 0.56128 474942
1995 4 1 17 2 10 32 0.09502 0.09502 474942
1995 4 1 17 3 7 18 0.00038 0.00038 199121
1995 4 1 17 3 8 23 0.03552 0.03552 199121
1995 4 1 17 3 9 28 0.60766 0.60766 199121
1995 4 1 17 3 10 32 0.31337 0.31337 199121
1995 4 1 17 3 11 37 0.04307 0.04307 199121
1995 4 1 17 4 8 24 0.01919 0.01919 71964.3
1995 4 1 17 4 9 28 0.47442 0.47442 71964.3
1995 4 1 17 4 10 32 0.37074 0.37074 71964.3
1995 4 1 17 4 11 37 0.11296 0.11296 71964.3
1995 4 1 17 4 12 42 0.0227 0.0227 71964.3
1995 4 1 17 5 9 28 0.44319 0.44319 31432.4
1995 4 1 17 5 10 32 0.42132 0.42132 31432.4
1995 4 1 17 5 11 37 0.10454 0.10454 31432.4
1995 4 1 17 5 12 43 0.03096 0.03096 31432.4
1995 4 1 17 6 8 24 0.00712 0.00712 32365
1995 4 1 17 6 9 29 0.43892 0.43892 32365
1995 4 1 17 6 10 32 0.45977 0.45977 32365
1995 4 1 17 6 11 37 0.07042 0.07042 32365
1995 4 1 17 6 12 43 0.02377 0.02377 32365
1995 4 1 18 0 3 8 0.00997 0.00997 3.95749e+06
1995 4 1 18 0 4 9 0.08045 0.08045 3.95749e+06
1995 4 1 18 0 5 11 0.23656 0.23656 3.95749e+06
1995 4 1 18 0 6 13 0.39229 0.39229 3.95749e+06
1995 4 1 18 0 7 17 0.28072 0.28072 3.95749e+06
1995 4 1 18 1 7 19 0.06253 0.06253 1.66728e+06
1995 4 1 18 1 8 23 0.53565 0.53565 1.66728e+06
1995 4 1 18 1 9 27 0.35951 0.35951 1.66728e+06
1995 4 1 18 1 10 31 0.04231 0.04231 1.66728e+06
1995 4 1 18 2 7 19 0.00031 0.00031 174139
1995 4 1 18 2 8 24 0.03377 0.03377 174139
1995 4 1 18 2 9 28 0.46362 0.46362 174139
1995 4 1 18 2 10 32 0.40969 0.40969 174139
1995 4 1 18 2 11 37 0.09261 0.09261 174139
1995 4 1 18 3 8 24 0.01413 0.01413 114331
1995 4 1 18 3 9 29 0.10704 0.10704 114331
1995 4 1 18 3 10 33 0.50587 0.50587 114331
1995 4 1 18 3 11 37 0.2988 0.2988 114331
1995 4 1 18 3 12 43 0.07416 0.07416 114331
1995 4 1 18 4 9 28 0.01021 0.01021 26465.7
1995 4 1 18 4 10 33 0.21123 0.21123 26465.7
1995 4 1 18 4 11 37 0.51763 0.51763 26465.7
1995 4 1 18 4 12 43 0.23807 0.23807 26465.7
1995 4 1 18 4 13 54 0.02287 0.02287 26465.7
1995 4 1 18 5 10 34 0.07004 0.07004 5131.66
1995 4 1 18 5 11 38 0.39376 0.39376 5131.66
1995 4 1 18 5 12 43 0.42401 0.42401 5131.66
1995 4 1 18 5 13 54 0.10052 0.10052 5131.66
1995 4 1 18 5 14 62 0.01167 0.01167 5131.66
1995 4 1 18 6 11 37 0.24269 0.24269 703.185
1995 4 1 18 6 12 43 0.56843 0.56843 703.185
1995 4 1 18 6 13 56 0.14198 0.14198 703.185
1995 4 1 18 6 14 63 0.04689 0.04689 703.185
1995 4 1 18 7 11 38 0.2119 0.2119 133.559
1995 4 1 18 7 12 43 0.36753 0.36753 133.559
1995 4 1 18 7 13 55 0.34814 0.34814 133.559
1995 4 1 18 7 14 63 0.07243 0.07243 133.559
1995 4 1 18 8 11 39 0.25869 0.25869 53.1429
1995 4 1 18 8 12 46 0.05901 0.05901 53.1429
1995 4 1 18 8 13 56 0.38408 0.38408 53.1429
1995 4 1 18 8 14 62 0.29821 0.29821 53.1429
1995 4 1 18 9 13 52 0.50008 0.50008 105.408
1995 4 1 18 9 14 67 0.49992 0.49992 105.408
1995 4 1 18 10 13 52 0.70722 0.70722 35.6923
1995 4 1 18 10 14 64 0.29278 0.29278 35.6923
1995 4 1 21 0 3 8 0.00994 0.00994 1.25384e+07
1995 4 1 21 0 4 9 0.05012 0.05012 1.25384e+07
1995 4 1 21 0 5 11 0.19194 0.19194 1.25384e+07
1995 4 1 21 0 6 13 0.5529 0.5529 1.25384e+07
1995 4 1 21 0 7 16 0.19511 0.19511 1.25384e+07
1995 4 1 21 1 5 11 0.00994 0.00994 4.85313e+06
1995 4 1 21 1 6 14 0.03607 0.03607 4.85313e+06
1995 4 1 21 1 7 18 0.38117 0.38117 4.85313e+06
1995 4 1 21 1 8 22 0.57282 0.57282 4.85313e+06
1995 4 1 21 2 7 19 0.00443 0.00443 2.6403e+06
1995 4 1 21 2 8 23 0.64867 0.64867 2.6403e+06
1995 4 1 21 2 9 26 0.3469 0.3469 2.6403e+06
1995 4 1 21 3 8 24 0.15801 0.15801 1.08855e+06
1995 4 1 21 3 9 27 0.81763 0.81763 1.08855e+06
1995 4 1 21 3 10 31 0.02436 0.02436 1.08855e+06
1995 4 1 21 4 8 24 0.03321 0.03321 304356
1995 4 1 21 4 9 28 0.83406 0.83406 304356
1995 4 1 21 4 10 31 0.13273 0.13273 304356
1995 4 1 21 5 8 25 0.03588 0.03588 148857
1995 4 1 21 5 9 28 0.66387 0.66387 148857
1995 4 1 21 5 10 31 0.30024 0.30024 148857
1995 4 1 21 6 8 25 0.005 0.005 84026.1
1995 4 1 21 6 9 28 0.53713 0.53713 84026.1
1995 4 1 21 6 10 31 0.45787 0.45787 84026.1
1995 4 1 21 7 8 24 0.01285 0.01285 61528.3
1995 4 1 21 7 9 28 0.42489 0.42489 61528.3
1995 4 1 21 7 10 31 0.56226 0.56226 61528.3
1995 4 1 21 8 9 28 0.22991 0.22991 120474
1995 4 1 21 8 10 32 0.77009 0.77009 120474
1995 4 1 22 0 1 5 0.01992 0.01992 1.30203e+08
1995 4 1 22 0 2 6 0.09248 0.09248 1.30203e+08
1995 4 1 22 0 3 7 0.15633 0.15633 1.30203e+08
1995 4 1 22 0 4 9 0.32649 0.32649 1.30203e+08
1995 4 1 22 0 5 10 0.27293 0.27293 1.30203e+08
1995 4 1 22 0 6 13 0.13185 0.13185 1.30203e+08
1995 4 1 22 1 5 11 0.12675 0.12675 4.25399e+07
1995 4 1 22 1 6 14 0.65658 0.65658 4.25399e+07
1995 4 1 22 1 7 16 0.21667 0.21667 4.25399e+07
1995 4 1 22 2 5 12 0.04078 0.04078 6.0691e+06
1995 4 1 22 2 6 13 0.20843 0.20843 6.0691e+06
1995 4 1 22 2 7 17 0.73093 0.73093 6.0691e+06
1995 4 1 22 2 8 21 0.01986 0.01986 6.0691e+06
1995 4 1 22 3 6 14 0.02988 0.02988 1.56307e+06
1995 4 1 22 3 7 17 0.94087 0.94087 1.56307e+06
1995 4 1 22 3 8 21 0.02925 0.02925 1.56307e+06
1995 4 1 22 4 7 19 0.79077 0.79077 1.20043e+06
1995 4 1 22 4 8 21 0.20923 0.20923 1.20043e+06
1995 4 1 23 0 1 5 0.04541 0.04541 6.73116e+07
1995 4 1 23 0 2 6 0.15467 0.15467 6.73116e+07
1995 4 1 23 0 3 7 0.19172 0.19172 6.73116e+07
1995 4 1 23 0 4 8 0.36484 0.36484 6.73116e+07
1995 4 1 23 0 5 10 0.22474 0.22474 6.73116e+07
1995 4 1 23 0 6 12 0.01864 0.01864 6.73116e+07
1995 4 1 23 1 3 8 0.00997 0.00997 7.91246e+07
1995 4 1 23 1 4 9 0.10638 0.10638 7.91246e+07
1995 4 1 23 1 5 11 0.25554 0.25554 7.91246e+07
1995 4 1 23 1 6 14 0.51046 0.51046 7.91246e+07
1995 4 1 23 1 7 16 0.11763 0.11763 7.91246e+07
1995 4 1 23 2 5 11 0.02297 0.02297 1.58993e+07
1995 4 1 23 2 6 14 0.46828 0.46828 1.58993e+07
1995 4 1 23 2 7 16 0.50874 0.50874 1.58993e+07
1995 4 1 23 3 5 12 0.01593 0.01593 1.34889e+06
1995 4 1 23 3 6 14 0.27468 0.27468 1.34889e+06
1995 4 1 23 3 7 17 0.68023 0.68023 1.34889e+06
1995 4 1 23 3 8 21 0.02916 0.02916 1.34889e+06
1995 4 1 23 4 5 12 0.00516 0.00516 1.89672e+06
1995 4 1 23 4 6 14 0.09729 0.09729 1.89672e+06
1995 4 1 23 4 7 18 0.85236 0.85236 1.89672e+06
1995 4 1 23 4 8 21 0.04518 0.04518 1.89672e+06
1995 4 1 24 0 1 6 0.00974 0.00974 4.1483e+07
1995 4 1 24 0 2 6 0.01948 0.01948 4.1483e+07
1995 4 1 24 0 3 8 0.02594 0.02594 4.1483e+07
1995 4 1 24 0 4 9 0.43409 0.43409 4.1483e+07
1995 4 1 24 0 5 11 0.47781 0.47781 4.1483e+07
1995 4 1 24 0 6 13 0.03294 0.03294 4.1483e+07
1995 4 1 24 1 5 11 0.00997 0.00997 1.6707e+07
1995 4 1 24 1 6 14 0.23026 0.23026 1.6707e+07
1995 4 1 24 1 7 16 0.75875 0.75875 1.6707e+07
1995 4 1 24 1 8 21 0.00102 0.00102 1.6707e+07
1995 4 1 24 2 6 14 0.00624 0.00624 511351
1995 4 1 24 2 7 18 0.93745 0.93745 511351
1995 4 1 24 2 8 21 0.05631 0.05631 511351
1995 4 1 24 3 7 19 0.68906 0.68906 20398.9
1995 4 1 24 3 8 21 0.31094 0.31094 20398.9
1995 4 1 25 0 1 6 0.03482 0.03482 1.82313e+07
1995 4 1 25 0 2 7 0.25288 0.25288 1.82313e+07
1995 4 1 25 0 3 7 0.28733 0.28733 1.82313e+07
1995 4 1 25 0 4 9 0.42498 0.42498 1.82313e+07
1995 4 1 25 1 3 8 0.00993 0.00993 2.31453e+07
1995 4 1 25 1 4 9 0.10901 0.10901 2.31453e+07
1995 4 1 25 1 5 11 0.60735 0.60735 2.31453e+07
1995 4 1 25 1 6 13 0.27371 0.27371 2.31453e+07
1995 4 1 25 2 4 10 0.0185 0.0185 5.76532e+06
1995 4 1 25 2 5 11 0.40089 0.40089 5.76532e+06
1995 4 1 25 2 6 13 0.58061 0.58061 5.76532e+06
1995 4 1 25 3 5 12 0.0596 0.0596 490242
1995 4 1 25 3 6 13 0.90059 0.90059 490242
1995 4 1 25 3 7 15 0.03981 0.03981 490242
2002 1 1 16 1 3 8 0.00998 0.00998 107695
2002 1 1 16 1 4 9 0.06084 0.06084 107695
2002 1 1 16 1 5 11 0.16504 0.16504 107695
2002 1 1 16 1 6 14 0.26367 0.26367 107695
2002 1 1 16 1 7 17 0.32321 0.32321 107695
2002 1 1 16 1 8 22 0.13522 0.13522 107695
2002 1 1 16 1 9 27 0.04205 0.04205 107695
2002 1 1 16 2 7 18 0.00648 0.00648 47939.2
2002 1 1 16 2 8 23 0.06505 0.06505 47939.2
2002 1 1 16 2 9 28 0.23846 0.23846 47939.2
2002 1 1 16 2 10 32 0.34603 0.34603 47939.2
2002 1 1 16 2 11 37 0.20245 0.20245 47939.2
2002 1 1 16 2 12 44 0.11573 0.11573 47939.2
2002 1 1 16 2 13 54 0.02579 0.02579 47939.2
2002 1 1 16 3 9 28 0.00779 0.00779 25591
2002 1 1 16 3 10 33 0.03101 0.03101 25591
2002 1 1 16 3 11 38 0.11236 0.11236 25591
2002 1 1 16 3 12 45 0.38322 0.38322 25591
2002 1 1 16 3 13 54 0.29395 0.29395 25591
2002 1 1 16 3 14 64 0.13619 0.13619 25591
2002 1 1 16 3 15 73 0.03549 0.03549 25591
2002 1 1 16 4 10 33 0.0009 0.0009 3357.04
2002 1 1 16 4 11 38 0.00975 0.00975 3357.04
2002 1 1 16 4 12 46 0.0425 0.0425 3357.04
2002 1 1 16 4 13 55 0.10908 0.10908 3357.04
2002 1 1 16 4 14 65 0.28379 0.28379 3357.04
2002 1 1 16 4 15 75 0.31688 0.31688 3357.04
2002 1 1 16 4 16 85 0.23712 0.23712 3357.04
2002 1 1 16 5 12 45 0.01389 0.01389 543.721
2002 1 1 16 5 13 55 0.00726 0.00726 543.721
2002 1 1 16 5 14 66 0.06281 0.06281 543.721
2002 1 1 16 5 15 75 0.23683 0.23683 543.721
2002 1 1 16 5 16 89 0.66159 0.66159 543.721
2002 1 1 16 5 17 104 0.01762 0.01762 543.721
2002 1 1 16 6 13 58 0.00206 0.00206 752.081
2002 1 1 16 6 14 65 0.01999 0.01999 752.081
2002 1 1 16 6 15 75 0.06337 0.06337 752.081
2002 1 1 16 6 16 92 0.62848 0.62848 752.081
2002 1 1 16 6 17 105 0.28609 0.28609 752.081
2002 1 1 16 7 14 62 0.00495 0.00495 124.675
2002 1 1 16 7 15 74 0.02353 0.02353 124.675
2002 1 1 16 7 16 92 0.39742 0.39742 124.675
2002 1 1 16 7 17 106 0.5741 0.5741 124.675
2002 1 1 16 8 16 94 0.26667 0.26667 61.3075
2002 1 1 16 8 17 107 0.71739 0.71739 61.3075
2002 1 1 16 8 18 120 0.01594 0.01594 61.3075
2002 1 1 16 9 16 95 0.07702 0.07702 30.3429
2002 1 1 16 9 17 108 0.87295 0.87295 30.3429
2002 1 1 16 9 18 124 0.05003 0.05003 30.3429
2002 1 1 16 10 16 100 0.0891 0.0891 10.0856
2002 1 1 16 10 17 109 0.53758 0.53758 10.0856
2002 1 1 16 10 18 131 0.37331 0.37331 10.0856
2002 1 1 17 1 3 8 0.00982 0.00982 3.43201e+06
2002 1 1 17 1 4 9 0.01964 0.01964 3.43201e+06
2002 1 1 17 1 5 11 0.0379 0.0379 3.43201e+06
2002 1 1 17 1 6 14 0.31409 0.31409 3.43201e+06
2002 1 1 17 1 7 17 0.50757 0.50757 3.43201e+06
2002 1 1 17 1 8 22 0.11098 0.11098 3.43201e+06
2002 1 1 17 2 7 18 0.04147 0.04147 858777
2002 1 1 17 2 8 23 0.62355 0.62355 858777
2002 1 1 17 2 9 27 0.32094 0.32094 858777
2002 1 1 17 2 10 31 0.01403 0.01403 858777
2002 1 1 17 3 7 18 0.00187 0.00187 528896
2002 1 1 17 3 8 24 0.16245 0.16245 528896
2002 1 1 17 3 9 27 0.66206 0.66206 528896
2002 1 1 17 3 10 32 0.17362 0.17362 528896
2002 1 1 17 4 7 18 0.00237 0.00237 214952
2002 1 1 17 4 8 24 0.04009 0.04009 214952
2002 1 1 17 4 9 28 0.49576 0.49576 214952
2002 1 1 17 4 10 32 0.39272 0.39272 214952
2002 1 1 17 4 11 37 0.06906 0.06906 214952
2002 1 1 17 5 8 24 0.00819 0.00819 62255.1
2002 1 1 17 5 9 28 0.39872 0.39872 62255.1
2002 1 1 17 5 10 32 0.42622 0.42622 62255.1
2002 1 1 17 5 11 37 0.14248 0.14248 62255.1
2002 1 1 17 5 12 42 0.02439 0.02439 62255.1
2002 1 1 17 6 8 22 0.00162 0.00162 59584.3
2002 1 1 17 6 9 28 0.38562 0.38562 59584.3
2002 1 1 17 6 10 32 0.45016 0.45016 59584.3
2002 1 1 17 6 11 37 0.11124 0.11124 59584.3
2002 1 1 17 6 12 43 0.05137 0.05137 59584.3
2002 1 1 18 1 4 10 0.00992 0.00992 288186
2002 1 1 18 1 5 11 0.02671 0.02671 288186
2002 1 1 18 1 6 14 0.28737 0.28737 288186
2002 1 1 18 1 7 17 0.61068 0.61068 288186
2002 1 1 18 1 8 21 0.06532 0.06532 288186
2002 1 1 18 2 7 19 0.0304 0.0304 579098
2002 1 1 18 2 8 23 0.39114 0.39114 579098
2002 1 1 18 2 9 27 0.48531 0.48531 579098
2002 1 1 18 2 10 32 0.09314 0.09314 579098
2002 1 1 18 3 8 24 0.02127 0.02127 1.09851e+06
2002 1 1 18 3 9 28 0.4097 0.4097 1.09851e+06
2002 1 1 18 3 10 32 0.42658 0.42658 1.09851e+06
2002 1 1 18 3 11 37 0.12211 0.12211 1.09851e+06
2002 1 1 18 3 12 42 0.02034 0.02034 1.09851e+06
2002 1 1 18 4 9 28 0.0976 0.0976 23593.6
2002 1 1 18 4 10 32 0.39954 0.39954 23593.6
2002 1 1 18 4 11 37 0.3229 0.3229 23593.6
2002 1 1 18 4 12 43 0.16883 0.16883 23593.6
2002 1 1 18 4 13 52 0.01114 0.01114 23593.6
2002 1 1 18 5 9 29 0.02201 0.02201 6989.81
2002 1 1 18 5 10 33 0.26015 0.26015 6989.81
2002 1 1 18 5 11 37 0.36406 0.36406 6989.81
2002 1 1 18 5 12 44 0.31531 0.31531 6989.81
2002 1 1 18 5 13 53 0.03847 0.03847 6989.81
2002 1 1 18 6 9 28 0.01703 0.01703 3373.83
2002 1 1 18 6 10 34 0.04256 0.04256 3373.83
2002 1 1 18 6 11 37 0.31425 0.31425 3373.83
2002 1 1 18 6 12 44 0.49972 0.49972 3373.83
2002 1 1 18 6 13 54 0.11028 0.11028 3373.83
2002 1 1 18 6 14 62 0.01616 0.01616 3373.83
2002 1 1 18 7 11 39 0.16349 0.16349 1052.8
2002 1 1 18 7 12 44 0.42994 0.42994 1052.8
2002 1 1 18 7 13 54 0.27022 0.27022 1052.8
2002 1 1 18 7 14 63 0.13635 0.13635 1052.8
2002 1 1 18 8 11 37 0.23186 0.23186 918.296
2002 1 1 18 8 12 44 0.35391 0.35391 918.296
2002 1 1 18 8 13 56 0.28278 0.28278 918.296
